Código;Município;Estados;Área;Densidadedemográfica;Distânciaàcapital;RendaperCapita;ÍndicedeGini2000;Intensidadedapobreza;IDH;Populaçãototal
430165;Barão (RS);RS;122,3;44,1;77,28365053;271,46;0,45;25,8;0,807;5397
430170;Barão de Cotegipe (RS);RS;294,6;23,5;290,4569045;251,33;0,54;37,18;0,784;6927
430175;Barão do Triunfo (RS);RS;436,3;15,3;62,43772927;172,37;0,48;41,81;0,743;6662
430185;Barra do Guarita (RS);RS;67,4;44,3;397,6979354;148,78;0,54;45,06;0,765;2987
430187;Barra do Quaraí (RS);RS;1055,5;3,7;608,1639147;221,25;0,57;40;0,777;3884
430190;Barra do Ribeiro (RS);RS;739,7;16;29,46930336;258,9;0,56;42,72;0,794;11845
430192;Barra do Rio Azul (RS);RS;142,6;16,9;313,4268305;220,56;0,49;38,33;0,784;2414
430195;Barra Funda (RS);RS;64,1;34,8;293,0681012;223,77;0,49;37,82;0,813;2231
430180;Barracão (RS);RS;526,7;10,6;263,3156045;182,77;0,61;43,32;0,737;5592
430200;Barros Cassal (RS);RS;648,2;17,5;167,3644994;157,38;0,53;41,8;0,695;11347
430205;Benjamin Constant do Sul (RS);RS;132,6;20,5;310,3999098;108,1;0,58;58,91;0,666;2727
430210;Bento Gonçalves (RS);RS;381,5;239,9;99,7720723;466,84;0,47;45,08;0,87;91486
430215;Boa Vista das Missões (RS);RS;185,7;11,8;332,3941541;232,72;0,57;40,77;0,767;2188
430220;Boa Vista do Buricá (RS);RS;108,7;60,6;384,1218119;268,97;0,51;36,11;0,833;6587
430225;Boa Vista do Sul (RS);RS;95,2;29,8;87,15878082;389,78;0,46;29,98;0,832;2840
430230;Bom Jesus (RS);RS;2633,8;4,6;170,8991381;209,44;0,55;37,28;0,75;12014
430235;Bom Princípio (RS);RS;90,3;105,1;61,60269717;309,18;0,41;32,6;0,836;9494
430237;Bom Progresso (RS);RS;82,8;34,2;377,3227382;148,69;0,55;47,36;0,754;2831
430240;Bom Retiro do Sul (RS);RS;102,7;105;83,33414796;276,34;0,44;24,76;0,79;10788
430245;Boqueirão do Leão (RS);RS;274,6;28,4;141,2921365;192,74;0,48;40,16;0,753;7825
